"Inicio del informe","Fin del informe","Nombre de la campaña",Plataforma,Ubicación,"Plataforma de dispositivos","Entrega de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26","Audience Network","Video con premio","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,5087,294,158,35,36,20.886076,141.306812,3,actions:offsite_conversion.fb_pixel_complete_registration,1695.68174429,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17302.874942,,1.860759,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,"Notificaciones de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,4,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4000.035567,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,"Feed del perfil de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,40,8,8,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5000.044459,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,"Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,29642,3118,2487,74,44,1.648573,673.687808,21,actions:offsite_conversion.fb_pixel_complete_registration,1411.53636059,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9506.819619,,1.253719,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,"Anuncios en Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,49,21,12,1,1,8.333333,49.000436,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2333.354081,,1.75,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,"Facebook Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,5374,505,436,4,4,0.917431,1343.511946,2,actions:offsite_conversion.fb_pixel_complete_registration,2687.02389241,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10641.678782,,1.158257,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,1206,100,82,3,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12060.107236,,1.219512,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,33532,4804,3566,151,63,1.7106,532.258701,22,actions:offsite_conversion.fb_pixel_complete_registration,1524.19537098,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6980.078718,,1.347168,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,158,24,22,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6583.391871,,1.090909,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,"Reels instream","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,485,49,36,2,1,2.777778,485.004313,1,actions:offsite_conversion.fb_pixel_complete_registration,485.00431255,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9898.047195,,1.361111,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,Marketplace,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,3,3,3,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1000.008892,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,Marketplace,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,63,20,15,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3150.028009,,1.333333,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Facebook,"Columna derecha",Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,20,11,8,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1818.197985,,1.375,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,471,49,44,2,,0,,1,actions:offsite_conversion.fb_pixel_complete_registration,471.00418806,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9612.330369,,1.113636,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,50962,3790,2921,70,47,1.574803,1084.307514,27,actions:offsite_conversion.fb_pixel_complete_registration,1887.49826469,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13446.557558,,1.297501,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,108,23,22,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4695.693927,,1.045455,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,Explorar,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,90,11,11,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8181.890933,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,"Inicio de la sección ""Explorar""","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,72,35,35,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2057.161149,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,"Instagram Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,47010,3562,3001,67,41,1.366211,1146.595561,18,actions:offsite_conversion.fb_pixel_complete_registration,2611.68988922,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13197.759126,,1.186938,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,"Resultados de búsqueda de Instagram","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,107,9,9,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11888.994603,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Instagram,"Instagram Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,49582,4357,3152,76,58,1.77665,854.86967,25,actions:offsite_conversion.fb_pixel_complete_registration,1983.29763503,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11379.949708,,1.382297,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO SANTIAGO VELEZ - IMG y VID 02/02/26",Threads,"Feed de Threads","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,389,61,61,1,1,1.639344,389.003459,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6377.105884,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26","Audience Network","Nativo, banner e intersticial","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,49,18,13,1,1,7.692308,49.011834,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2722.879662,,1.384615,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Notificaciones de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,6,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6001.44905,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Feed del perfil de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,202,27,27,1,1,3.703704,202.048785,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7483.288322,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,6756,1541,932,30,17,1.716738,397.390068,2,actions:offsite_conversion.fb_pixel_complete_registration,3377.81557384,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4383.926767,,1.653433,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Anuncios en Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,93,50,25,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1860.449206,,2,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Facebook Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,5034,805,579,24,23,3.972366,218.878935,3,actions:offsite_conversion.fb_pixel_complete_registration,1678.07183725,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6253.683866,,1.390328,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,2111,209,145,13,4,2.758621,527.627396,2,actions:offsite_conversion.fb_pixel_complete_registration,1055.25479135,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10098.131975,,1.441379,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,52948,9733,4588,477,109,2.157803,485.759489,30,actions:offsite_conversion.fb_pixel_complete_registration,1764.92614156,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5440.02715,,2.121404,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,198,67,38,2,,0,,1,actions:offsite_conversion.fb_pixel_complete_registration,198.04781866,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2955.937592,,1.763158,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Reels instream",Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,1,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1000.241508,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Reels instream","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,14,9,7,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1555.931235,,1.285714,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,Marketplace,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,8,4,3,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2000.483017,,1.333333,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,Marketplace,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,141,25,17,1,1,5.882353,141.034053,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5641.362107,,1.470588,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Columna derecha",Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,82,54,23,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1518.885253,,2.347826,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Facebook,"Resultados de búsqueda","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,0,5,5,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Instagram,Feed,Computadora,inactive,"Con el presupuesto del conjunto de anuncios",0,350,42,31,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8335.345903,,1.354839,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Instagram,Feed,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,37512,4413,2516,97,62,2.225755,605.033182,19,actions:offsite_conversion.fb_pixel_complete_registration,1974.3188047,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8500.352887,,1.753975,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Instagram,Feed,"Web móvil",inactive,"Con el presupuesto del conjunto de anuncios",0,212,24,16,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8835.466657,,1.5,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Instagram,Explorar,"En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,192,10,10,0,,0,,1,actions:offsite_conversion.fb_pixel_complete_registration,192.04636961,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",19204.636961,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Instagram,"Inicio de la sección ""Explorar""","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,45,39,35,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1154.124817,,1.114286,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Instagram,"Instagram Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,12187,1436,928,77,61,5.603448,199.785943,13,actions:offsite_conversion.fb_pixel_complete_registration,937.45711833,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8486.728787,,1.547414,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Instagram,"Instagram Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,54859,6944,3306,199,149,4.083485,368.182858,49,actions:offsite_conversion.fb_pixel_complete_registration,1119.57644427,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7900.237006,,2.100423,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Messenger,"Messenger Stories","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,3,3,3,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1000.241508,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Esteban Gómez, Juan Aristizábal - IMG 05/02/26",Threads,"Feed de Threads","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,946,200,179,5,5,2.793296,189.245693,1,actions:offsite_conversion.fb_pixel_complete_registration,946.22846694,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4731.142335,,1.117318,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Christian Chávez - IMG 12/02/26","Audience Network","Nativo, banner e intersticial","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,286,52,30,3,4,10,71.501664,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5500.128022,,1.733333,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Christian Chávez - IMG 12/02/26",Facebook,"Notificaciones de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,7,2,2,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3500.081469,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Christian Chávez - IMG 12/02/26",Facebook,"Feed del perfil de Facebook","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,32,9,9,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3555.638317,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Christian Chávez - IMG 12/02/26",Facebook,"Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,14803,1648,895,31,18,1.899441,822.408031,6,actions:offsite_conversion.fb_pixel_complete_registration,2467.22409439,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8982.611994,,1.841341,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO Christian Chávez - IMG 12/02/26",Facebook,"Anuncios en Facebook Reels","En la app",inactive,"Con el presupuesto del conjunto de anuncios",0,48,40,28,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1200.027932,,1.428571,
